file,line,type,commit,author,date,time,timezone,datetime,depth,length
cv/index.html,79,html,6fa30673,Francisco,2026-04-03,20:35:08,-07:00,2026-04-03T20:35:08-07:00,2,7
cv/index.html,80,html,6fa30673,Francisco,2026-04-03,20:35:08,-07:00,2026-04-03T20:35:08-07:00,4,15
cv/index.html,81,html,6fa30673,Francisco,2026-04-03,20:35:08,-07:00,2026-04-03T20:35:08-07:00,4,7
cv/index.html,82,html,6fa30673,Francisco,2026-04-03,20:35:08,-07:00,2026-04-03T20:35:08-07:00,6,40
cv/index.html,83,html,6fa30673,Francisco,2026-04-03,20:35:08,-07:00,2026-04-03T20:35:08-07:00,6,55
cv/index.html,84,html,6fa30673,Francisco,2026-04-03,20:35:08,-07:00,2026-04-03T20:35:08-07:00,6,2
cv/index.html,85,html,6fa30673,Francisco,2026-04-03,20:35:08,-07:00,2026-04-03T20:35:08-07:00,8,90
cv/index.html,86,html,6fa30673,Francisco,2026-04-03,20:35:08,-07:00,2026-04-03T20:35:08-07:00,8,86
cv/index.html,87,html,6fa30673,Francisco,2026-04-03,20:35:08,-07:00,2026-04-03T20:35:08-07:00,6,3
cv/index.html,88,html,6fa30673,Francisco,2026-04-03,20:35:08,-07:00,2026-04-03T20:35:08-07:00,4,8
cv/index.html,89,html,6fa30673,Francisco,2026-04-03,20:35:08,-07:00,2026-04-03T20:35:08-07:00,2,8
cv/index.html,90,html,6fa30673,Francisco,2026-04-03,20:35:08,-07:00,2026-04-03T20:35:08-07:00,0,0
cv/index.html,91,html,6fa30673,Francisco,2026-04-03,20:35:08,-07:00,2026-04-03T20:35:08-07:00,2,7
cv/index.html,92,html,6fa30673,Francisco,2026-04-03,20:35:08,-07:00,2026-04-03T20:35:08-07:00,4,17
cv/index.html,93,html,6fa30673,Francisco,2026-04-03,20:35:08,-07:00,2026-04-03T20:35:08-07:00,4,7
cv/index.html,94,html,6fa30673,Francisco,2026-04-03,20:35:08,-07:00,2026-04-03T20:35:08-07:00,6,70
cv/index.html,95,html,6fa30673,Francisco,2026-04-03,20:35:08,-07:00,2026-04-03T20:35:08-07:00,6,71
cv/index.html,96,html,6fa30673,Francisco,2026-04-03,20:35:08,-07:00,2026-04-03T20:35:08-07:00,6,2
cv/index.html,97,html,6fa30673,Francisco,2026-04-03,20:35:08,-07:00,2026-04-03T20:35:08-07:00,8,80
cv/index.html,98,html,6fa30673,Francisco,2026-04-03,20:35:08,-07:00,2026-04-03T20:35:08-07:00,6,3
cv/index.html,99,html,6fa30673,Francisco,2026-04-03,20:35:08,-07:00,2026-04-03T20:35:08-07:00,4,8
cv/index.html,100,html,6fa30673,Francisco,2026-04-03,20:35:08,-07:00,2026-04-03T20:35:08-07:00,2,8
cv/index.html,101,html,6fa30673,Francisco,2026-04-03,20:35:08,-07:00,2026-04-03T20:35:08-07:00,0,5
cv/index.html,102,html,6fa30673,Francisco,2026-04-03,20:35:08,-07:00,2026-04-03T20:35:08-07:00,0,5
contact/index.html,1,html,8a17a6ad,Francisco,2026-04-03,20:20:47,-07:00,2026-04-03T20:20:47-07:00,0,13
contact/index.html,2,html,8a17a6ad,Francisco,2026-04-03,20:20:47,-07:00,2026-04-03T20:20:47-07:00,0,14
contact/index.html,3,html,8a17a6ad,Francisco,2026-04-03,20:20:47,-07:00,2026-04-03T20:20:47-07:00,0,4
contact/index.html,4,html,8a17a6ad,Francisco,2026-04-03,20:20:47,-07:00,2026-04-03T20:20:47-07:00,2,20
contact/index.html,5,html,8a17a6ad,Francisco,2026-04-03,20:20:47,-07:00,2026-04-03T20:20:47-07:00,2,68
contact/index.html,6,html,8a17a6ad,Francisco,2026-04-03,20:20:47,-07:00,2026-04-03T20:20:47-07:00,2,31
contact/index.html,7,html,8a17a6ad,Francisco,2026-04-03,20:20:47,-07:00,2026-04-03T20:20:47-07:00,2,41
contact/index.html,8,html,a901d952,Francisco,2026-04-18,20:09:03,-07:00,2026-04-18T20:09:03-07:00,2,48
contact/index.html,9,html,8a17a6ad,Francisco,2026-04-03,20:20:47,-07:00,2026-04-03T20:20:47-07:00,0,5
contact/index.html,10,html,8a17a6ad,Francisco,2026-04-03,20:20:47,-07:00,2026-04-03T20:20:47-07:00,0,4
contact/index.html,11,html,a901d952,Francisco,2026-04-18,20:09:03,-07:00,2026-04-18T20:09:03-07:00,2,0
contact/index.html,12,html,8a17a6ad,Francisco,2026-04-03,20:20:47,-07:00,2026-04-03T20:20:47-07:00,2,14
contact/index.html,13,html,c1c5d8a9,Francisco,2026-04-03,20:25:24,-07:00,2026-04-03T20:25:24-07:00,2,82
contact/index.html,14,html,c1c5d8a9,Francisco,2026-04-03,20:25:24,-07:00,2026-04-03T20:25:24-07:00,4,80
contact/index.html,15,html,c1c5d8a9,Francisco,2026-04-03,20:25:24,-07:00,2026-04-03T20:25:24-07:00,4,71
contact/index.html,16,html,c1c5d8a9,Francisco,2026-04-03,20:25:24,-07:00,2026-04-03T20:25:24-07:00,4,72
contact/index.html,17,html,c1c5d8a9,Francisco,2026-04-03,20:25:24,-07:00,2026-04-03T20:25:24-07:00,4,21
contact/index.html,18,html,c1c5d8a9,Francisco,2026-04-03,20:25:24,-07:00,2026-04-03T20:25:24-07:00,2,5
contact/index.html,19,html,8a17a6ad,Francisco,2026-04-03,20:20:47,-07:00,2026-04-03T20:20:47-07:00,0,5
contact/index.html,20,html,8a17a6ad,Francisco,2026-04-03,20:20:47,-07:00,2026-04-03T20:20:47-07:00,0,5
